tick address bitflip_pos qt_err will_recode curr_ecc next_ecc block_pos data_write data_rec fixed
13344 7605 0 0 False 1 -1 3 43151 a88f True
13370 5207 0 0 False 1 -1 2 53829 d245 True
13396 5118 0 0 False 1 -1 2 60223 eb3f True
13422 6942 0 0 False 1 -1 3 20815 514f True
13448 7502 0 0 False 1 -1 3 56196 db84 True
13474 2406 0 0 False 1 -1 1 63458 f7e2 True
13500 2882 0 0 False 1 -1 1 62775 f537 True
13526 7831 0 0 False 1 -1 3 41095 a087 True
13552 7304 0 0 False 1 -1 3 65302 ff16 True
13578 3394 0 0 False 1 -1 1 45592 b218 True
13604 3691 0 0 False 1 -1 1 9360 2490 True
13630 3134 0 0 False 1 -1 1 35102 891e True
13656 5516 0 0 False 1 -1 2 44372 ad54 True
13682 2030 0 0 False 1 -1 1 38466 9642 True
13708 7868 0 0 False 1 -1 3 1399 0577 True
13734 1887 0 0 False 1 -1 0 24894 613e True
13760 1296 0 0 False 1 -1 0 3252 0cb4 True
13786 2973 0 0 False 1 -1 1 24409 5f59 True
13812 5505 0 0 False 1 -1 2 12234 2fca True
13838 5423 0 0 False 1 -1 2 60727 ed37 True
13864 7829 0 0 False 1 -1 3 42082 a462 True
13890 188 0 0 False 1 -1 0 27053 69ad True
13916 5758 0 0 False 1 -1 2 4425 1149 True
13942 5495 0 0 False 1 -1 2 28449 6f21 True
13968 2140 0 0 False 1 -1 1 7354 1cba True
13994 4442 0 0 False 1 -1 2 6686 1a1e True
14020 4667 0 0 False 1 -1 2 52186 cbda True
14046 6840 0 0 False 1 -1 3 50073 c399 True
14072 5293 0 0 False 1 -1 2 17406 43fe True
14098 2671 0 0 False 1 -1 1 39500 9a4c True
14124 2450 0 0 False 1 -1 1 46799 b6cf True
14150 1971 0 0 False 1 -1 0 29417 72e9 True
14176 3952 0 0 False 1 -1 1 43233 a8e1 True
14202 6195 0 0 False 1 -1 3 19257 4b39 True
14228 3544 0 0 False 1 -1 1 3540 0dd4 True
14254 1037 0 0 False 1 -1 0 28507 6f5b True
14280 1165 0 0 False 1 -1 0 49354 c0ca True
14306 7337 0 0 False 1 -1 3 9229 240d True
14332 5911 0 0 False 1 -1 2 51094 c796 True
14358 5442 0 0 False 1 -1 2 56966 de86 True
14384 5220 0 0 False 1 -1 2 41640 a2a8 True
14410 4530 0 0 False 1 -1 2 26527 679f True
14436 4030 0 0 False 1 -1 2 26458 675a True
14462 2124 0 0 False 1 -1 1 3263 0cbf True
14488 3223 0 0 False 1 -1 1 35337 8a09 True
14514 1182 0 0 False 1 -1 0 33927 8487 True
14540 2243 0 0 False 1 -1 1 14551 38d7 True
14566 496 0 0 False 1 -1 0 53071 cf4f True
14592 5695 0 0 False 1 -1 2 27503 6b6f True
14618 5371 0 0 False 1 -1 2 32780 800c True
14644 6274 0 0 False 1 -1 3 47428 b944 True
14670 7486 0 0 False 1 -1 3 8585 2189 True
14696 2508 0 0 False 1 -1 1 3209 0c89 True
14722 7335 0 0 False 1 -1 3 64343 fb57 True
14748 2569 0 0 False 1 -1 1 18468 4824 True
14774 5035 0 0 False 1 -1 2 35367 8a27 True
14800 6733 0 0 False 1 -1 3 1299 0513 True
14826 1779 0 0 False 1 -1 0 60842 edaa True
14852 5456 0 0 False 1 -1 2 54991 d6cf True
14878 583 0 0 False 1 -1 0 2142 085e True
14904 7707 0 0 False 1 -1 3 39876 9bc4 True
14930 6167 0 0 False 1 -1 3 21011 5213 True
14956 4288 0 0 False 1 -1 2 39191 9917 True
14982 5374 0 0 False 1 -1 2 55626 d94a True
15008 5540 0 0 False 1 -1 2 49861 c2c5 True
15034 1141 0 0 False 1 -1 0 49895 c2e7 True
15060 1703 0 0 False 1 -1 0 25859 6503 True
15086 3981 0 0 False 1 -1 1 27759 6c6f True
15112 3226 0 0 False 1 -1 1 44245 acd5 True
15138 2929 0 0 False 1 -1 1 64693 fcb5 True
15164 2654 0 0 False 1 -1 1 64243 faf3 True
15190 6829 0 0 False 1 -1 3 14853 3a05 True
15216 4402 0 0 False 1 -1 2 25755 649b True
15242 185 0 0 False 1 -1 0 49525 c175 True
15268 3806 0 0 False 1 -1 1 11106 2b62 True
15294 3675 0 0 False 1 -1 1 49441 c121 True
15320 277 0 0 False 1 -1 0 31168 79c0 True
15346 1396 0 0 False 1 -1 0 5002 138a True
15372 5746 0 0 False 1 -1 2 42310 a546 True
15398 4440 0 0 False 1 -1 2 48239 bc6f True
15424 4403 0 0 False 1 -1 2 13986 36a2 True
15450 3042 0 0 False 1 -1 1 40009 9c49 True
15476 5838 0 0 False 1 -1 2 63658 f8aa True
15502 4231 0 0 False 1 -1 2 64333 fb4d True
15528 1982 0 0 False 1 -1 0 9251 2423 True
15554 5258 0 0 False 1 -1 2 4709 1265 True
15580 4058 0 0 False 1 -1 2 6583 19b7 True
15606 1416 0 0 False 1 -1 0 42564 a644 True
15632 1100 0 0 False 1 -1 0 40008 9c48 True
15658 634 0 0 False 1 -1 0 30383 76af True
15684 959 0 0 False 1 -1 0 52680 cdc8 True
15710 602 0 0 False 1 -1 0 53522 d112 True
15736 826 0 0 False 1 -1 0 31398 7aa6 True
15762 634 0 0 False 1 -1 0 64022 fa16 True
15788 7873 0 0 False 1 -1 3 39256 9958 True
15814 1721 0 0 False 1 -1 0 49143 bff7 True
15840 1643 0 0 False 1 -1 0 7278 1c6e True
15866 7430 0 0 False 1 -1 3 57161 df49 True
15892 1349 0 0 False 1 -1 0 34751 87bf True
15918 2593 0 0 False 1 -1 1 12388 3064 True
15944 4422 0 0 False 1 -1 2 13684 3574 True
15970 1640 0 0 False 1 -1 0 34962 8892 True
15996 6720 0 0 False 1 -1 3 30622 779e True
16022 4476 0 0 False 1 -1 2 48587 bdcb True
16048 5386 0-8- 0 False 1 -1 2 29257 7249 True
16142 4310 0 0 False 1 -1 2 16727 4157 True
16168 7884 0 0 False 1 -1 3 39971 9c23 True
16194 3365 0 0 False 1 -1 1 19726 4d0e True
16220 633 0 0 False 1 -1 0 19494 4c26 True
16246 7067 0 0 False 1 -1 3 50570 c58a True
16272 1154 0 0 False 1 -1 0 56675 dd63 True
16298 541 0 0 False 1 -1 0 24633 6039 True
16324 1515 0 0 False 1 -1 0 15768 3d98 True
16350 2807 0 0 False 1 -1 1 54555 d51b True
16376 6282 0 0 False 1 -1 3 28347 6ebb True
16402 4251 0 0 False 1 -1 2 4206 106e True
16428 5939 0 0 False 1 -1 2 62438 f3e6 True
16454 6727 0 0 False 1 -1 3 46569 b5e9 True
16480 2039 0 0 False 1 -1 1 42471 a5e7 True
16506 7399 0 0 False 1 -1 3 48999 bf67 True
16532 7074 0 0 False 1 -1 3 14868 3a14 True
16558 1983 0 0 False 1 -1 0 1170 0492 True
16584 6893 0 0 False 1 -1 3 60672 ed00 True
16610 1555 0 0 False 1 -1 0 560 0230 True
16636 2147 0 0 False 1 -1 1 17388 43ec True
16662 916 0 0 False 1 -1 0 59146 e70a True
16688 7709 0 0 False 1 -1 3 56690 dd72 True
16714 4798 0 0 False 1 -1 2 63493 f805 True
16740 5780 0 0 False 1 -1 2 51679 c9df True
16766 5631 0 0 False 1 -1 2 21221 52e5 True
16792 3250 0 0 False 1 -1 1 26878 68fe True
16818 6991 0 0 False 1 -1 3 50044 c37c True
16844 4843 0 0 False 1 -1 2 51679 c9df True
16870 5957 0 0 False 1 -1 2 23403 5b6b True
16896 20 0 0 False 1 -1 0 32920 8098 True
16922 6856 0 0 False 1 -1 3 6851 1ac3 True
16948 4437 0 0 False 1 -1 2 37650 9312 True
16974 407 0 0 False 1 -1 0 39546 9a7a True
17000 980 0 0 False 1 -1 0 32764 7ffc True
17026 1294 0 0 False 1 -1 0 58784 e5a0 True
17052 6554 0 0 False 1 -1 3 5020 139c True
17078 7931 0 0 False 1 -1 3 7495 1d47 True
17104 5731 0 0 False 1 -1 2 47071 b7df True
17130 2872 0 0 False 1 -1 1 64273 fb11 True
17156 7052 0 0 False 1 -1 3 39679 9aff True
17182 6522 0 0 False 1 -1 3 15932 3e3c True
17208 3537 0 0 False 1 -1 1 27953 6d31 True
17234 6180 0 0 False 1 -1 3 13999 36af True
17260 7582 0 0 False 1 -1 3 4388 1124 True
17286 961 0 0 False 1 -1 0 7888 1ed0 True
17312 3996 0 0 False 1 -1 1 21417 53a9 True
17338 6491 0 0 False 1 -1 3 9363 2493 True
17364 333 0 0 False 1 -1 0 1124 0464 True
17390 5657 0 0 False 1 -1 2 31479 7af7 True
17416 7462 0 0 False 1 -1 3 28601 6fb9 True
17442 1218 0 0 False 1 -1 0 8685 21ed True
17468 2432 0 0 False 1 -1 1 63310 f74e True
17494 6930 0 0 False 1 -1 3 37459 9253 True
17520 6710 0 0 False 1 -1 3 54407 d487 True
17546 3775 0 0 False 1 -1 1 35632 8b30 True
17572 3888 0 0 False 1 -1 1 1002 03ea True
17598 2427 0 0 False 1 -1 1 10007 2717 True
17624 6723 0 0 False 1 -1 3 55574 d916 True
17650 1438 0 0 False 1 -1 0 39861 9bb5 True
17676 4146 0 0 False 1 -1 2 51793 ca51 True
17702 602 0 0 False 1 -1 0 12909 326d True
17728 3841 0 0 False 1 -1 1 21551 542f True
17754 6200 0 0 False 1 -1 3 28768 7060 True
17780 1001 0 0 False 1 -1 0 23993 5db9 True
17806 5879 0 0 False 1 -1 2 6258 1872 True
17832 272 0 0 False 1 -1 0 54184 d3a8 True
17858 5413 0 0 False 1 -1 2 55643 d95b True
17884 2132 0 0 False 1 -1 1 5784 1698 True
17910 4938 0 0 False 1 -1 2 39316 9994 True
17936 4668 0 0 False 1 -1 2 24047 5def True
17962 6325 0 0 False 1 -1 3 30059 756b True
17988 7258 0 0 False 1 -1 3 42355 a573 True
18014 5942 0 0 False 1 -1 2 17315 43a3 True
18040 6641 0 0 False 1 -1 3 28290 6e82 True
18066 7950 0 0 False 1 -1 3 6000 1770 True
18092 2943 0 0 False 1 -1 1 32113 7d71 True
18118 2900 0 0 False 1 -1 1 26607 67ef True
18144 3052 0 0 False 1 -1 1 40875 9fab True
18170 6656 0 0 False 1 -1 3 63949 f9cd True
18196 6674 0 0 False 1 -1 3 53292 d02c True
18222 3118 0 0 False 1 -1 1 51490 c922 True
18248 4620 0 0 False 1 -1 2 6378 18ea True
18274 5814 0 0 False 1 -1 2 13503 34bf True
18300 2773 0 0 False 1 -1 1 32251 7dfb True
18326 6934 0 0 False 1 -1 3 47074 b7e2 True
18352 3774 0 0 False 1 -1 1 27608 6bd8 True
18378 635 0 0 False 1 -1 0 49214 c03e True
18404 7597 0 0 False 1 -1 3 24687 606f True
18430 6018 0 0 False 1 -1 3 64386 fb82 True
18456 5707 0 0 False 1 -1 2 28094 6dbe True
18482 1535 0 0 False 1 -1 0 34202 859a True
18508 6114 0 0 False 1 -1 3 2118 0846 True
18534 1550 0 0 False 1 -1 0 51323 c87b True
18560 6665 0 0 False 1 -1 3 27013 6985 True
18586 5307 0 0 False 1 -1 2 63131 f69b True
18612 3871 0 0 False 1 -1 1 11950 2eae True
18638 624 0 0 False 1 -1 0 60424 ec08 True
18664 868 0 0 False 1 -1 0 2648 0a58 True
18690 6886 0 0 False 1 -1 3 65185 fea1 True
18716 6884 0 0 False 1 -1 3 51 0033 True
18742 6217 0 0 False 1 -1 3 26999 6977 True
18768 4674 0 0 False 1 -1 2 47897 bb19 True
18794 5587 0 0 False 1 -1 2 56645 dd45 True
18820 7531 0 0 False 1 -1 3 40247 9d37 True
18846 2729 0 0 False 1 -1 1 37625 92f9 True
18872 6178 0 0 False 1 -1 3 56067 db03 True
18898 1393 0 0 False 1 -1 0 20788 5134 True
18924 5299 0 0 False 1 -1 2 29518 734e True
18950 3486 0 0 False 1 -1 1 25388 632c True
18976 1924 0 0 False 1 -1 0 52987 cefb True
19002 5584 0 0 False 1 -1 2 18243 4743 True
19028 1248 0 0 False 1 -1 0 9203 23f3 True
19054 253 0 0 False 1 -1 0 47658 ba2a True
19080 1998 0 0 False 1 -1 0 2684 0a7c True
19106 1246 0 0 False 1 -1 0 51360 c8a0 True
19132 7856 0 0 False 1 -1 3 41854 a37e True
19158 882 0 0 False 1 -1 0 29662 73de True
19184 4896 0 0 False 1 -1 2 2661 0a65 True
19210 6096 0 0 False 1 -1 3 32012 7d0c True
19236 774 0 0 False 1 -1 0 3785 0ec9 True
19262 6418 0 0 False 1 -1 3 43883 ab6b True
19288 2012 0 0 False 1 -1 1 44090 ac3a True
19314 2744 0 0 False 1 -1 1 4967 1367 True
19340 3445 0 0 False 1 -1 1 7848 1ea8 True
19366 6191 0 0 False 1 -1 3 56106 db2a True
19392 3072 0 0 False 1 -1 1 59159 e717 True
19418 4934 0 0 False 1 -1 2 32782 800e True
19444 3806 0 0 False 1 -1 1 56510 dcbe True
19470 7137 0 0 False 1 -1 3 56022 dad6 True
19496 4841 0 0 False 1 -1 2 38686 971e True
19522 4057 0 0 False 1 -1 2 55572 d914 True
19548 2773 0 0 False 1 -1 1 35983 8c8f True
19574 7636 0 0 False 1 -1 3 62163 f2d3 True
19600 5182 0 0 False 1 -1 2 4300 10cc True
19626 1140 0 0 False 1 -1 0 53783 d217 True
19652 7611 0 0 False 1 -1 3 54766 d5ee True
19678 7453 0 0 False 1 -1 3 55146 d76a True
19704 2548 0 0 False 1 -1 1 21449 53c9 True
19730 3579 0 0 False 1 -1 1 8965 2305 True
19756 7689 0 0 False 1 -1 3 24898 6142 True
19782 4244 0 0 False 1 -1 2 36612 8f04 True
19808 3407 0 0 False 1 -1 1 32042 7d2a True
19834 6170 0 0 False 1 -1 3 10268 281c True
19860 472 0 0 False 1 -1 0 41759 a31f True
19886 1926 0 0 False 1 -1 0 27557 6ba5 True
19912 6048 0 0 False 1 -1 3 25968 6570 True
19938 1268 0 0 False 1 -1 0 29622 73b6 True
19964 3656 0 0 False 1 -1 1 26638 680e True
19990 7510 0 0 False 1 -1 3 3178 0c6a True
20016 5486 0 0 False 1 -1 2 2955 0b8b True
20042 573 0 0 False 1 -1 0 52452 cce4 True
20068 202 0 0 False 1 -1 0 26442 674a True
20094 4483 0 0 False 1 -1 2 5439 153f True
20120 3206 0 0 False 1 -1 1 1325 052d True
20146 4210 0 0 False 1 -1 2 10938 2aba True
20172 1189 0 0 False 1 -1 0 58321 e3d1 True
20198 3611 0 0 False 1 -1 1 39214 992e True
20224 3955 0 0 False 1 -1 1 1646 066e True
20250 3013 0 0 False 1 -1 1 31040 7940 True
20276 7248 0 0 False 1 -1 3 30015 753f True
20302 6048 0 0 False 1 -1 3 2575 0a0f True
20328 4343 0 0 False 1 -1 2 6003 1773 True
20354 6322 0 0 False 1 -1 3 9131 23ab True
20380 1624 0 0 False 1 -1 0 30764 782c True
20406 1462 0 0 False 1 -1 0 56342 dc16 True
20432 2524 0 0 False 1 -1 1 32120 7d78 True
20458 5123 0 0 False 1 -1 2 55290 d7fa True
20484 2533 0 0 False 1 -1 1 10755 2a03 True
20510 453 0 0 False 1 -1 0 27440 6b30 True
20536 604 0 0 False 1 -1 0 20215 4ef7 True
20562 6913 0 0 False 1 -1 3 7251 1c53 True
20588 904 0 0 False 1 -1 0 65186 fea2 True
20614 2828 0 0 False 1 -1 1 14501 38a5 True
20640 548 0 0 False 1 -1 0 36778 8faa True
20666 3728 0 0 False 1 -1 1 63025 f631 True
20692 5571 0 0 False 1 -1 2 20916 51b4 True
20718 4160 0 0 False 1 -1 2 42272 a520 True
20744 1033 0 0 False 1 -1 0 36819 8fd3 True
20770 6193 0 0 False 1 -1 3 54397 d47d True
20796 1577 0 0 False 1 -1 0 59805 e99d True
20822 7829 0 0 False 1 -1 3 60335 ebaf True
20848 4256 0 0 False 1 -1 2 27297 6aa1 True
20874 2437 0 0 False 1 -1 1 3010 0bc2 True
20900 4674 0 0 False 1 -1 2 51603 c993 True
20926 5264 0 0 False 1 -1 2 53195 cfcb True
20952 1673 0 0 False 1 -1 0 59955 ea33 True
20978 5925 0 0 False 1 -1 2 64519 fc07 True
21004 5047 0 0 False 1 -1 2 61697 f101 True
21030 1520 0 0 False 1 -1 0 49691 c21b True
21056 2205 0 0 False 1 -1 1 62147 f2c3 True
21082 7304 0 0 False 1 -1 3 43220 a8d4 True
21108 761 0 0 False 1 -1 0 33420 828c True
21134 3349 0 0 False 1 -1 1 25975 6577 True
21160 311 0 0 False 1 -1 0 63659 f8ab True
21186 687 0 0 False 1 -1 0 6539 198b True
21212 4438 0 0 False 1 -1 2 18092 46ac True
21238 4383 0 0 False 1 -1 2 37313 91c1 True
21264 553 0 0 False 1 -1 0 17550 448e True
21290 3251 0 0 False 1 -1 1 8087 1f97 True
21316 4362 0 0 False 1 -1 2 35146 894a True
21342 1077 0 0 False 1 -1 0 52224 cc00 True
21368 1396 0 0 False 1 -1 0 41570 a262 True
21394 4646 0 0 False 1 -1 2 50884 c6c4 True
21420 7999 0 0 False 1 -1 3 39881 9bc9 True
21446 5928 0 0 False 1 -1 2 54661 d585 True
21472 4039 0 0 False 1 -1 2 56707 dd83 True
21498 2525 0 0 False 1 -1 1 6073 17b9 True
21524 4951 0 0 False 1 -1 2 24941 616d True
21550 7340 0 0 False 1 -1 3 64175 faaf True
21576 7655 0 0 False 1 -1 3 21112 5278 True
21602 6726 0 0 False 1 -1 3 51559 c967 True
21628 1988 0 0 False 1 -1 0 7739 1e3b True
21654 4912 0 0 False 1 -1 2 34078 851e True
21680 2944 0 0 False 1 -1 1 65045 fe15 True
21706 5669 0 0 False 1 -1 2 32156 7d9c True
21732 5343 0 0 False 1 -1 2 59422 e81e True
21758 5738 0 0 False 1 -1 2 15748 3d84 True
21784 1980 0 0 False 1 -1 0 28061 6d9d True
21810 2854 0 0 False 1 -1 1 14820 39e4 True
21836 4990 0 0 False 1 -1 2 62498 f422 True
21862 1590 0 0 False 1 -1 0 46265 b4b9 True
21888 3152 0 0 False 1 -1 1 29980 751c True
21914 5296 0 0 False 1 -1 2 35542 8ad6 True
21940 4615 0 0 False 1 -1 2 40283 9d5b True
21966 4780 0 0 False 1 -1 2 43175 a8a7 True
21992 2194 0 0 False 1 -1 1 6858 1aca True
22018 6986 0 0 False 1 -1 3 55427 d883 True
22044 6117 0 0 False 1 -1 3 24931 6163 True
22070 6367 0 0 False 1 -1 3 31521 7b21 True
22096 3711 0 0 False 1 -1 1 50093 c3ad True
22122 196 0 0 False 1 -1 0 62700 f4ec True
22148 2229 0 0 False 1 -1 1 50787 c663 True
22174 5558 0 0 False 1 -1 2 15876 3e04 True
22200 1002 0 0 False 1 -1 0 26640 6810 True
22226 4238 0 0 False 1 -1 2 52210 cbf2 True
22252 2812 0 0 False 1 -1 1 53980 d2dc True
22278 3624 0 0 False 1 -1 1 3541 0dd5 True
22304 915 0 0 False 1 -1 0 26339 66e3 True
22330 2394 0 0 False 1 -1 1 40578 9e82 True
22356 3964 0 0 False 1 -1 1 13292 33ec True
22382 1375 0 0 False 1 -1 0 10604 296c True
22408 2181 0 0 False 1 -1 1 39856 9bb0 True
22434 1552 0 0 False 1 -1 0 51818 ca6a True
22460 2617 0 0 False 1 -1 1 58740 e574 True
22486 5272 0 0 False 1 -1 2 18106 46ba True
22512 839 0 0 False 1 -1 0 651 028b True
22538 2236 0 0 False 1 -1 1 30477 770d True
22564 2650 0 0 False 1 -1 1 17539 4483 True
22590 273 0 0 False 1 -1 0 26149 6625 True
22616 3807 0 0 False 1 -1 1 3885 0f2d True
22642 2538 0 0 False 1 -1 1 16819 41b3 True
22668 7286 0 0 False 1 -1 3 42826 a74a True
22694 6258 0 0 False 1 -1 3 55208 d7a8 True
22720 2503 0 0 False 1 -1 1 1726 06be True
22746 4871 0 0 False 1 -1 2 29249 7241 True
22772 719 0 0 False 1 -1 0 24591 600f True
22798 6197 0 0 False 1 -1 3 38996 9854 True
22824 6714 0 0 False 1 -1 3 63999 f9ff True
22850 2958 0 0 False 1 -1 1 46115 b423 True
22876 286 0 0 False 1 -1 0 57115 df1b True
22902 5688 0 0 False 1 -1 2 29571 7383 True
22928 4093 0 0 False 1 -1 2 12474 30ba True
22954 1324 0 0 False 1 -1 0 47260 b89c True
22980 3865 0 0 False 1 -1 1 9325 246d True
23006 7381 0 0 False 1 -1 3 21434 53ba True
23032 1792 0 0 False 1 -1 0 57359 e00f True
23058 7785 0 0 False 1 -1 3 58554 e4ba True
23084 701 0 0 False 1 -1 0 36554 8eca True
23110 7939 0 0 False 1 -1 3 49391 c0ef True
23136 1622 0 0 False 1 -1 0 54907 d67b True
23162 5171 0 0 False 1 -1 2 37590 92d6 True
23188 3857 0 0 False 1 -1 1 6078 17be True
23214 5164 0 0 False 1 -1 2 11090 2b52 True
23240 3693 0 0 False 1 -1 1 17343 43bf True
23266 1504 0 0 False 1 -1 0 37767 9387 True
23292 6256 0 0 False 1 -1 3 64201 fac9 True
23318 7142 0 0 False 1 -1 3 6854 1ac6 True
23344 1185 0 0 False 1 -1 0 36273 8db1 True
23370 7390 0 0 False 1 -1 3 19306 4b6a True
23396 6112 0 0 False 1 -1 3 38749 975d True
23422 2922 0 0 False 1 -1 1 42376 a588 True
23448 1413 0 0 False 1 -1 0 31499 7b0b True
23474 3623 0 0 False 1 -1 1 33366 8256 True
23500 5991 0 0 False 1 -1 2 2668 0a6c True
23526 4347 0 0 False 1 -1 2 59190 e736 True
23552 6766 0 0 False 1 -1 3 53619 d173 True
23578 2403 0 0 False 1 -1 1 51510 c936 True
23604 3218 0 0 False 1 -1 1 65219 fec3 True
23630 1426 0 0 False 1 -1 0 41679 a2cf True
23656 2273 0 0 False 1 -1 1 23853 5d2d True
23682 2409 0 0 False 1 -1 1 3999 0f9f True
23708 6207 0 0 False 1 -1 3 61545 f069 True
23734 7596 0 0 False 1 -1 3 41846 a376 True
23760 1382 0 0 False 1 -1 0 47468 b96c True
23786 7393 0 0 False 1 -1 3 51158 c7d6 True
23812 366 0 0 False 1 -1 0 5417 1529 True
23838 5669 0 0 False 1 -1 2 23705 5c99 True
23864 3454 0 0 False 1 -1 1 50232 c438 True
23890 4494 0 0 False 1 -1 2 45365 b135 True
23916 7834 0 0 False 1 -1 3 57924 e244 True
23942 7957 0 0 False 1 -1 3 12191 2f9f True
23968 7867 0 0 False 1 -1 3 61866 f1aa True
23994 6024 0 0 False 1 -1 3 24393 5f49 True
24020 1887 0 0 False 1 -1 0 39387 99db True
24046 6936 0 0 False 1 -1 3 18179 4703 True
24072 782 0 0 False 1 -1 0 49603 c1c3 True
24098 2817 0 0 False 1 -1 1 38985 9849 True
24124 2324 0 0 False 1 -1 1 32210 7dd2 True
24150 2251 0 0 False 1 -1 1 1141 0475 True
24176 2315 0 0 False 1 -1 1 52965 cee5 True
24202 7836 0 0 False 1 -1 3 51530 c94a True
24228 6032 0 0 False 1 -1 3 60041 ea89 True
24254 6416 0 0 False 1 -1 3 55178 d78a True
24280 5385 0 0 False 1 -1 2 48905 bf09 True
24306 4780 0 0 False 1 -1 2 62253 f32d True
24332 2767 0 0 False 1 -1 1 11065 2b39 True
24358 1576 0 0 False 1 -1 0 44152 ac78 True
24384 2669 0 0 False 1 -1 1 48452 bd44 True
24410 2686 0 0 False 1 -1 1 57330 dff2 True
24436 7234 0 0 False 1 -1 3 23722 5caa True
24462 6296 0 0 False 1 -1 3 39100 98bc True
24488 609 0 0 False 1 -1 0 51910 cac6 True
24514 6209 0 0 False 1 -1 3 38094 94ce True
24540 6778 0 0 False 1 -1 3 42378 a58a True
24566 5360 0 0 False 1 -1 2 36038 8cc6 True
24592 4127 0 0 False 1 -1 2 33250 81e2 True
24618 162 0 0 False 1 -1 0 11406 2c8e True
24644 4248 0 0 False 1 -1 2 21946 55ba True
24670 4750 0 0 False 1 -1 2 47950 bb4e True
24696 3393 0 0 False 1 -1 1 62314 f36a True
24722 863 0 0 False 1 -1 0 30154 75ca True
24748 2964 0 0 False 1 -1 1 6453 1935 True
24774 5754 0 0 False 1 -1 2 23924 5d74 True
24800 7227 0 0 False 1 -1 3 56185 db79 True
24826 2606 0 0 False 1 -1 1 59056 e6b0 True
24852 1769 0 0 False 1 -1 0 59878 e9e6 True
24878 3554 0 0 False 1 -1 1 42414 a5ae True
24904 5737 0 0 False 1 -1 2 11328 2c40 True
24930 856 0 0 False 1 -1 0 21205 52d5 True
24956 3670 0 0 False 1 -1 1 63677 f8bd True
24982 160 0 0 False 1 -1 0 32444 7ebc True
25008 5717 0 0 False 1 -1 2 28303 6e8f True
25034 2941 0 0 False 1 -1 1 34717 879d True
25060 4231 0 0 False 1 -1 2 22321 5731 True
25086 5697 0 0 False 1 -1 2 51409 c8d1 True
25112 1741 0 0 False 1 -1 0 63752 f908 True
25138 6368 0 0 False 1 -1 3 36353 8e01 True
25164 602 0 0 False 1 -1 0 44031 abff True
25190 301 0 0 False 1 -1 0 63071 f65f True
25216 1246 0 0 False 1 -1 0 30319 766f True
25242 1013 0 0 False 1 -1 0 61615 f0af True
25268 4761 0 0 False 1 -1 2 18717 491d True
25294 6125 0 0 False 1 -1 3 53253 d005 True
25320 1413 0 0 False 1 -1 0 36014 8cae True
25346 6699 0 0 False 1 -1 3 61317 ef85 True
25372 59 0 0 False 1 -1 0 14579 38f3 True
25398 156 0 0 False 1 -1 0 38245 9565 True
25424 4275 0 0 False 1 -1 2 23658 5c6a True
25450 4 0 0 False 1 -1 0 45782 b2d6 True
25476 6472 0 0 False 1 -1 3 16739 4163 True
25502 1998 0 0 False 1 -1 0 54570 d52a True
25528 2957 0 0 False 1 -1 1 65436 ff9c True
25554 5438 0 0 False 1 -1 2 15464 3c68 True
25580 6302 0 0 False 1 -1 3 26832 68d0 True
25606 5180 0 0 False 1 -1 2 7121 1bd1 True
25632 6959 0 0 False 1 -1 3 61174 eef6 True
25658 6240 0 0 False 1 -1 3 20645 50a5 True
25684 7522 0 0 False 1 -1 3 62899 f5b3 True
25710 421 0 0 False 1 -1 0 4722 1272 True
25736 2758 0 0 False 1 -1 1 25646 642e True
25762 1816 0 0 False 1 -1 0 18613 48b5 True
25788 4266 0 0 False 1 -1 2 50457 c519 True
25814 751 0 0 False 1 -1 0 9083 237b True
25840 368 0 0 False 1 -1 0 2412 096c True
25866 5753 0 0 False 1 -1 2 3337 0d09 True
25892 3617 0 0 False 1 -1 1 58253 e38d True
25918 3987 0 0 False 1 -1 1 58405 e425 True
25944 4610 0 0 False 1 -1 2 5107 13f3 True
25970 7737 0 0 False 1 -1 3 56724 dd94 True
25996 5979 0 0 False 1 -1 2 10085 2765 True
26022 3342 0 0 False 1 -1 1 38782 977e True
26048 4030 0 0 False 1 -1 2 7146 1bea True
26074 3258 0 0 False 1 -1 1 1645 066d True
26100 6194 0 0 False 1 -1 3 32801 8021 True
26126 3508 0 0 False 1 -1 1 60720 ed30 True
26152 4094 0 0 False 1 -1 2 14915 3a43 True
26178 2070 0 0 False 1 -1 1 30401 76c1 True
26204 1619 0 0 False 1 -1 0 16944 4230 True
26230 4471 0 0 False 1 -1 2 47746 ba82 True
26256 7063 0 0 False 1 -1 3 24071 5e07 True
26282 682 0 0 False 1 -1 0 45126 b046 True
26308 1834 0 0 False 1 -1 0 32405 7e95 True
26334 3393 0 0 False 1 -1 1 14133 3735 True
26360 3422 0 0 False 1 -1 1 42536 a628 True
26386 767 0 0 False 1 -1 0 27584 6bc0 True
26412 3290 0 0 False 1 -1 1 5205 1455 True
26438 1618 0 0 False 1 -1 0 25106 6212 True
26464 1888 0 0 False 1 -1 0 60019 ea73 True
26490 4112 0 0 False 1 -1 2 53544 d128 True
26516 6633 0 0 False 1 -1 3 30184 75e8 True
26542 1425 0 0 False 1 -1 0 6742 1a56 True
26568 1652 0 0 False 1 -1 0 52522 cd2a True
26594 7456 0 0 False 1 -1 3 58288 e3b0 True
26620 6601 0 0 False 1 -1 3 17583 44af True
26646 7704 0 0 False 1 -1 3 62480 f410 True
